element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,diag_lines,
Ar,1,416.4180,,416.417952,,50,2.9e+05,B,2,1,,,
Ar,2,416.89696,0.00018,416.896778,0.000018,6,,,5/2,5/2,,,
Ar,3,417.369,0.003,417.3636,0.0003,2,,,0,1,,,
Ar,2,417.83650,0.00007,417.836530,0.000007,13,1.2e+06,C+,5/2,3/2,,,
Ar,2,417.92972,0.00003,417.929704,0.000006,50,1.3e+07,D,5/2,5/2,,,
Ar,1,418.1884,,418.188354,,50,5.6e+05,B,0,1,,,
Ar,3,418.29667,0.00012,418.29661,0.00012,18,,,2,1,,,
Ar,2,418.35909,0.00004,418.35908,0.00003,4,,,3/2,1/2,,,
Ar,2,418.96507,0.00006,418.965100,0.000007,16,,,1/2,3/2,,,
Ar,1,419.0713,,419.071294,,100,2.80e+05,B,2,2,,,
Ar,1,419.1029,,419.102932,,50,5.4e+05,C+,0,1,,,
Ar,1,419.8317,,419.831729,,200,2.57e+06,B,1,0,,,
Ar,3,419.883,0.003,419.8762,0.0007,3*,,,1,2,,,
Ar,3,419.883,0.003,419.8817,0.0012,3*,,,2,1,,,
Ar,2,419.98887,0.00015,419.98890,0.00003,9,,,3/2,5/2,,,
Ar,1,420.0674,,420.067472,,400,9.7e+05,B+,2,3,,,
Ar,2,420.15556,0.00008,420.155428,0.000007,10,,,1/2,3/2,,,
Ar,2,420.19713,0.00001,420.197120,0.000007,59,2.1e+06,C,1/2,3/2,,,
Ar,2,420.34105,0.00006,420.341075,0.000016,18,,,5/2,7/2,,,
Ar,2,420.9944,0.0008,420.994575,0.000007,1,1.8e+05,D,3/2,3/2,,,
Ar,2,421.0950,0.0008,421.095880,0.000023,1,,,5/2,3/2,,,
Ar,2,421.4854,0.0008,421.48618,0.00012,2,,,7/2,9/2,,,
Ar,2,421.74306,0.00004,421.743061,0.000007,27,,,1/2,3/2,,,
Ar,2,421.86648,0.00002,421.866480,0.000004,59,3.6e+07,D,3/2,3/2,,,
Ar,2,422.26369,0.00001,422.263701,0.000006,76,6.9e+07,D,3/2,1/2,,,
Ar,2,422.66091,0.00005,422.660846,0.000007,16,,,3/2,3/2,,,
Ar,2,422.69874,0.00001,422.698745,0.000006,89,4.1e+07,D,3/2,5/2,,,
Ar,2,422.81577,0.00001,422.815775,0.000004,331,1.31e+07,A,3/2,5/2,,,
Ar,2,422.98688,0.00004,422.986872,0.000009,26,,,1/2,1/2,,,
Ar,2,423.72195,0.00001,423.721956,0.000006,269,1.12e+07,B,3/2,3/2,,,
Ar,2,424.3640,0.0008,424.364424,0.000008,2,2.e+05,C,3/2,5/2,,,
Ar,1,425.1185,,425.11849,,25,1.11e+05,C+,2,1,,,
Ar,2,425.56027,0.00009,425.560268,0.000006,8,2.1e+06,D,5/2,3/2,,,
Ar,2,425.6663,0.0008,425.66688,0.00003,1,,,3/2,5/2,,,
Ar,1,425.9362,,425.93617,,200,3.98e+06,B+,1,0,,,
Ar,1,426.6286,,426.62867,,100,3.1e+05,C+,1,2,,,
Ar,2,426.65265,0.00001,426.652661,0.000008,288,1.64e+07,B,5/2,5/2,,,
Ar,2,426.7490,0.0008,426.749809,0.000008,3,,,3/2,5/2,,,
Ar,2,426.7730,0.0008,426.773622,0.000011,3h,,,1/2,1/2,,,
Ar,1,427.2169,,427.21689,,150,8.0e+05,B,1,1,,,
Ar,2,427.51592,0.00003,427.515959,0.000004,35,2.6e+07,D,1/2,3/2,,,
Ar,2,427.75279,0.00001,427.752786,0.000006,1995,8.0e+07,B,5/2,3/2,,,
Ar,2,428.28971,0.00001,428.289720,0.000008,68,1.32e+07,B,3/2,1/2,,,
Ar,2,428.63567,0.00004,428.63567,0.00004,6,,,5/2,7/2,,,
Ar,8,429.76,0.04,429.73,0.19,,,,7/2,9/2,,,
Ar,2,429.79632,0.00007,429.79645,0.00003,15,,,3/2,5/2,,,
Ar,1,430.0101,,430.01009,,100,3.77e+05,B+,1,2,,,
Ar,2,430.0449,0.0008,430.04543,0.00003,2,,,3/2,3/2,,,
Ar,2,430.06493,0.00001,430.064931,0.000006,85,5.7e+06,B,5/2,5/2,,,
Ar,2,430.90931,0.00001,430.909312,0.000006,93,,,5/2,3/2,,,
Ar,2,430.92385,0.00001,430.923857,0.000008,120,,,1/2,3/2,,,
Ar,2,432.73364,0.00004,432.733647,0.000011,3,,,1/2,1/2,,,
Ar,2,432.94385,0.00011,432.94383,0.00004,8,,,3/2,1/2,,,
Ar,2,433.11992,0.00001,433.119915,0.000006,603,5.74e+07,A,3/2,3/2,,,
Ar,2,433.20295,0.00001,433.202953,0.000010,162,1.92e+07,B+,3/2,1/2,,,
Ar,1,433.3561,,433.35612,,100,5.7e+05,B+,1,2,,,
Ar,1,433.5338,,433.53378,,50,3.9e+05,C+,1,1,,,
Ar,2,433.70705,0.00002,433.707046,0.000011,54,3.4e+07,D,1/2,3/2,,,
Ar,2,433.82312,0.00020,433.823078,0.000012,6,,,3/2,1/2,,,
Ar,1,434.5168,,434.51679,,25,3.0e+05,B,1,1,,,
Ar,2,434.58968,0.00014,434.589579,0.000010,9,,,1/2,1/2,,,
Ar,2,434.80635,0.00001,434.806354,0.000008,1995,1.171e+08,A,5/2,7/2,,,
Ar,2,435.22047,0.00001,435.220472,0.000013,200,2.12e+07,B,1/2,1/2,,,
Ar,2,435.84915,0.00004,435.849124,0.000008,3,1.8e+05,D,3/2,3/2,,,
Ar,2,436.20660,0.00001,436.206601,0.000006,78,5.5e+06,B,3/2,5/2,,,
Ar,1,,,436.37949,,,1.20e+04,B,1,1,,,
Ar,2,436.78314,0.00001,436.783141,0.000012,129,,,1/2,1/2,,,
Ar,2,437.07529,0.00001,437.075295,0.000006,617,6.6e+07,B,3/2,3/2,,,
Ar,2,437.13285,0.00001,437.132854,0.000008,355,2.21e+07,B,5/2,3/2,,,
Ar,2,437.24888,0.00012,437.248963,0.000006,10,,,5/2,5/2,,,
Ar,2,437.48574,0.00004,437.485779,0.000004,30,,,3/2,3/2,,,
Ar,2,437.59540,0.00001,437.595402,0.000006,209,2.05e+07,B,3/2,1/2,,,
Ar,2,437.92128,0.00017,437.921357,0.000006,11,,,3/2,3/2,,,
Ar,2,437.96665,0.00001,437.966649,0.000010,550,1.004e+08,A,1/2,1/2,,,
Ar,2,437.98805,0.00001,437.988058,0.000006,794,,,1/2,1/2,,,
Ar,2,438.2930,0.0002,438.29335,0.00019,5,,,7/2,9/2,,,
Ar,2,438.37545,0.00009,438.375303,0.000008,14,1.1e+06,B,3/2,3/2,,,
Ar,2,438.50565,0.00001,438.505653,0.000008,117,,,1/2,3/2,,,
Ar,2,438.69656,0.00004,438.69655,0.00004,5,,,5/2,7/2,,,
Ar,2,439.4622,0.0008,439.461986,0.000008,3,6.e+05,C,3/2,5/2,,,
Ar,2,439.7798,0.0003,439.77968,0.00004,5,,,1/2,1/2,,,
Ar,2,440.00964,0.00001,440.009637,0.000008,257,1.60e+07,B,3/2,3/2,,,
Ar,2,440.09860,0.00001,440.098598,0.000008,8710,3.04e+07,B,7/2,5/2,,,
Ar,2,440.1744,0.0016,440.175478,0.000006,2bl?,,,3/2,1/2,,,
Ar,2,440.49019,0.00006,440.49023,0.00003,18,,,5/2,5/2,,,
Ar,2,440.64696,0.00006,440.64698,0.00006,10,,,5/2,7/2,,,
Ar,2,440.900,0.002,440.90102,0.00004,0.5?,,,7/2,7/2,,,
Ar,14,441.2556,0.0001,441.25560,0.00010,,1.04e+02,A,1/2,3/2,M1,,
Ar,2,441.29035,0.00004,441.290323,0.000008,3,6.1e+06,B,5/2,7/2,,,
Ar,2,442.09118,0.00003,442.091205,0.000012,47,3.1e+06,B,1/2,3/2,,,
Ar,1,,,442.39944,,,7.3e+03,C+,0,1,,,
Ar,2,442.60008,0.00001,442.600080,0.000005,1514,8.17e+07,A,3/2,5/2,,,
Ar,2,443.01885,0.00001,443.018862,0.000008,661,5.69e+07,A,1/2,3/2,,,
Ar,2,443.09959,0.00001,443.099589,0.000008,251,1.09e+07,B,5/2,5/2,,,
Ar,2,443.38377,0.00001,443.383789,0.000018,120,,,5/2,7/2,,,
Ar,2,443.81173,0.00004,443.811698,0.000020,7,,,5/2,5/2,,,
Ar,2,443.8808,0.0008,443.880939,0.000012,1,,,7/2,9/2,,,
Ar,2,443.94611,0.00001,443.946110,0.000008,95,,,3/2,3/2,,,
Ar,2,443.98786,0.00004,443.987923,0.000006,22,,,3/2,5/2,,,
Ar,2,444.01213,0.00009,444.012110,0.000006,13,,,1/2,3/2,,,
Ar,2,444.5846,0.0002,444.584791,0.000022,5,,,5/2,7/2,,,
Ar,2,444.84587,0.00006,444.845934,0.000008,14,,,5/2,3/2,,,
Ar,2,444.88791,0.00001,444.887916,0.000006,166,6.5e+07,D,5/2,5/2,,,
Ar,3,444.9201,0.0020,444.9206,0.0014,7,,,2,1,,,
Ar,2,444.9521,0.0003,444.95203,0.00003,7,,,3/2,3/2,,,
Ar,2,445.655,0.002,445.655075,0.000018,1,,,7/2,7/2,,,
Ar,2,445.8885,0.0008,445.887904,0.000014,1h,,,1/2,3/2,,,
Ar,2,446.05558,0.00004,446.055706,0.000008,35,1.5e+06,B+,3/2,5/2,,,
Ar,2,447.47591,0.00001,447.475916,0.000008,347,2.90e+07,B,3/2,1/2,,,
Ar,2,448.18104,0.00001,448.181045,0.000006,646,4.55e+07,B,5/2,5/2,,,
Ar,2,449.09813,0.00002,449.098136,0.000006,48,4.6e+06,B,5/2,3/2,,,
Ar,2,449.85374,0.00005,449.85383,0.00003,25,,,3/2,5/2,,,
Ar,2,450.29265,0.00003,450.29272,0.00004,42,,,3/2,5/2,,,
Ar,2,450.308,0.002,450.308810,0.000006,1h,,,3/2,5/2,,,
Ar,8,450.47,0.04,450.43,0.12,,,,1/2,3/2,,,
Ar,2,450.9957,0.0008,450.99643,0.00003,2,,,3/2,3/2,,,
Ar,1,451.0733,,451.07334,,100,1.18e+06,B+,1,0,,,
Ar,2,451.6095,0.0008,451.610273,0.000007,1h,l,,,5/2,3/2,,,
Ar,2,451.75363,0.00004,451.753542,0.000010,4,,,1/2,1/2,,,
Ar,1,452.2323,,452.23234,,20,9.0e+04,B,0,1,,,
Ar,2,453.05522,0.00001,453.055209,0.000007,63,2.1e+06,B,5/2,3/2,,,
Ar,2,453.54905,0.00004,453.549051,0.000007,21,7.4e+06,D,3/2,3/2,,,
Ar,2,453.76409,0.00010,453.76423,0.00003,13,,,3/2,5/2,,,
Ar,2,453.87102,0.00004,453.871052,0.000013,4,,,7/2,5/2,,,
Ar,2,454.38702,0.00012,454.386908,0.000005,10,,,1/2,3/2,,,
Ar,1,,,454.4746,,,8.3e+04,E,1,1,,,
Ar,2,454.50516,0.00001,454.505166,0.000007,1738,4.71e+07,B,3/2,3/2,,,
Ar,2,454.77582,0.00008,454.775828,0.000007,20,7.7e+06,D,3/2,3/2,,,
Ar,3,454.8565,0.0020,454.85516,0.00017,2,,,1,2,,,
Ar,1,,,455.4324,,,3.8e+04,E,1,2,,,
Ar,2,456.10124,0.00012,456.101276,0.000017,7,,,5/2,5/2,,,
Ar,2,456.37423,0.00006,456.37427,0.00003,37bl,,,3/2,5/2,,,
Ar,2,456.44055,0.00004,456.440540,0.000009,42,2.9e+07,D,3/2,1/2,,,
Ar,3,456.5210,0.0020,456.5206,0.0004,8,,,1,1,,,
Ar,2,457.2894,0.0008,457.289124,0.000007,2,,,1/2,1/2,,,
Ar,2,457.93493,0.00001,457.934934,0.000007,871,8.0e+07,B,1/2,1/2,,,
Ar,1,,,458.4956,,,1.6e+05,E,1,2,,,
Ar,1,,,458.6611,,,2.3e+05,E,1,1,,,
Ar,1,,,458.7209,,,4.9e+05,E,1,0,,,
Ar,2,458.7895,0.0008,458.789089,0.000009,3,3.e+05,C,1/2,3/2,,,
Ar,1,,,458.92893,,,6.2e+03,C,1,2,,,
Ar,2,458.98976,0.00001,458.989759,0.000007,25704,6.64e+07,A,3/2,5/2,,,
Ar,2,459.34476,0.00004,459.34483,0.00003,4,,,3/2,3/2,,,
Ar,1,459.6097,,459.60966,,15,9.5e+04,B,1,1,,,
Ar,2,459.87625,0.00001,459.876258,0.000007,182,6.7e+06,B,3/2,3/2,,,
Ar,2,460.002,0.002,460.001880,0.000009,1h,,,1/2,3/2,,,
Ar,2,460.95669,0.00001,460.956692,0.000007,2291,7.89e+07,A,5/2,7/2,,,
Ar,2,461.12432,0.00016,461.12444,0.00003,9,,,3/2,5/2,,,
Ar,2,461.410,0.002,461.41106,0.00004,1h,,,3/2,3/2,,,
Ar,5,462.547,0.004,462.539,0.007,,3.8e+00,D,2,0,E2,,
Ar,1,462.8441,,462.84409,,7,3.83e+04,B+,1,2,,,
Ar,8,463.08,0.04,463.1,0.5,,,,7/2,9/2,,,
Ar,2,463.72324,0.00001,463.723239,0.000007,148,7.1e+06,A,5/2,5/2,,,
Ar,1,,,464.2137,,,9.6e+04,E,1,2,,,
Ar,1,,,464.7489,,,1.2e+05,E,1,1,,,
Ar,8,464.80,0.04,464.8,0.3,*,,,7/2,9/2,,,
Ar,8,464.80,0.04,464.8,0.3,*,,,9/2,11/2,,,
Ar,2,465.79009,0.00001,465.790090,0.000007,1445,8.92e+07,B,3/2,1/2,,,
Ar,2,466.6260,0.0008,466.626360,0.000020,1,,,3/2,5/2,,,
Ar,2,468.14971,0.00004,468.149686,0.000007,5,,,3/2,5/2,,,
Ar,2,468.22759,0.00004,468.227587,0.000007,21,8.e+05,C+,7/2,7/2,,,
Ar,3,468.7618,0.0020,468.75929,0.00013,5,,,2,2,,,
Ar,1,470.2316,,470.23164,,15,1.09e+05,B,1,1,,,
Ar,2,470.33576,0.00008,470.33571,0.00004,15,,,1/2,3/2,,,
Ar,2,471.08230,0.00004,471.082366,0.000007,14,5.e+05,C+,7/2,5/2,,,
Ar,4,471.135,0.002,471.126,0.009,*,9.6e-03,D,3/2,5/2,M1+E2,density ,
Ar,2,472.15913,0.00005,472.159064,0.000009,32,1.5e+07,D,3/2,3/2,,,
Ar,2,472.68681,0.00001,472.686807,0.000007,23442,5.88e+07,A,3/2,3/2,,,
Ar,2,473.0672,0.0002,473.067157,0.000007,7,,,1/2,3/2,,,
Ar,3,473.1386,0.0020,473.141,0.003,7,,,3,2,,,
Ar,2,473.20530,0.00001,473.205302,0.000007,200,6.7e+06,B,5/2,3/2,,,
Ar,2,473.59055,0.00001,473.590548,0.000009,1000,5.80e+07,A,5/2,3/2,,,
Ar,4,474.020,0.002,474.012,0.010,*,7.2e-02,C,3/2,3/2,M1,density ,
Ar,4,474.020,0.002,474.012,0.010,*,5.1e-03,D,3/2,3/2,E2,,
Ar,2,474.319,0.002,474.3195,0.0005,0?,,,3/2,5/2,,,
Ar,1,,,474.6821,,,3.6e+05,E,1,0,,,
Ar,1,,,475.29388,,,4.5e+05,E,1,1,,,
Ar,2,475.72197,0.00005,475.721993,0.000009,5,,,1/2,1/2,,,
Ar,2,476.48644,0.00001,476.486444,0.000007,2344,6.4e+07,B,1/2,3/2,,,
Ar,1,,,476.86729,,,8.6e+05,D,1,2,,,
Ar,3,477.2166,0.0020,477.2189,0.0003,4,,,1,1,,,
Ar,2,478.6150,0.0002,478.61483,0.00004,6,,,3/2,3/2,,,
Ar,2,479.20818,0.00006,479.208185,0.000019,17,,,5/2,5/2,,,
Ar,2,479.259,0.002,479.2590,0.0021,0h,,,11/2,13/2,,,
Ar,2,479.371,0.002,479.3711,0.0021,0h,,,9/2,11/2,,,
Ar,1,,,479.8742,,,8.8e+04,E,3,4,,,
Ar,3,480.1368,0.0020,480.1405,0.0003,2,,,0,1,,,
Ar,2,480.60202,0.00001,480.602014,0.000010,1820,7.80e+07,A,5/2,5/2,,,
Ar,1,,,483.5970,,,9.3e+04,E,3,4,,,
Ar,1,,,483.6697,,,1.02e+05,C,1,2,,,
Ar,2,484.120,0.002,484.1197,0.0007,0.5?,,,1/2,3/2,,,
Ar,2,484.78095,0.00001,484.780955,0.000007,832,8.49e+07,B,3/2,1/2,,,
Ar,3,484.7846,0.0020,484.788,0.003,11,,,2,1,,,
Ar,2,484.79991,0.00011,484.79977,0.00004,9,,,3/2,5/2,,,
Ar,2,485.6156,0.0008,485.61557,0.00004,1,,,3/2,3/2,,,
Ar,2,486.59109,0.00002,486.591056,0.000010,83,1.5e+07,D,3/2,5/2,,,
Ar,2,486.75554,0.00006,486.75560,0.00003,17,,,3/2,3/2,,,
Ar,1,,,487.62607,,,7.8e+05,D,1,2,,,
Ar,2,487.7120,0.0005,487.71202,0.00005,4,,,3/2,3/2,,,
Ar,2,487.98634,0.00001,487.986345,0.000008,2239,8.23e+07,A,3/2,5/2,,,
Ar,2,488.22424,0.00007,488.22431,0.00005,21,,,1/2,3/2,,,
Ar,1,,,488.6290,,,1.2e+05,E,3,4,,,
Ar,1,,,488.79471,,,1.3e+06,D,1,1,,,
Ar,2,488.82605,0.00015,488.82611,0.00004,8,,,3/2,5/2,,,
Ar,2,488.90419,0.00001,488.904194,0.000008,288,1.9e+07,C,1/2,1/2,,,
Ar,3,489.1984,0.0020,489.19581,0.00010,6,,,3,2,,,
Ar,1,,,489.46909,,,1.8e+06,D,1,0,,,
Ar,2,490.47514,0.00001,490.475143,0.000008,107,3.7e+06,B+,5/2,7/2,,,
Ar,2,491.43151,0.00019,491.431459,0.000015,7,,,3/2,5/2,,,
Ar,1,,,492.1034,,,5.9e+04,E,2,3,,,
Ar,2,493.32089,0.00001,493.320891,0.000005,251,1.44e+07,A,3/2,3/2,,,
Ar,2,493.6083,0.0008,493.608555,0.000008,3,7.e+05,C+,5/2,5/2,,,
Ar,1,,,493.7720,,,3.6e+04,E,3,2,,,
Ar,2,494.29210,0.00006,494.29215,0.00003,19,,,1/2,3/2,,,
Ar,2,494.93999,0.00015,494.939807,0.000020,6,,,3/2,5/2,,,
Ar,2,495.2924,0.0008,495.292311,0.000010,2,6.e+05,D,3/2,1/2,,,
Ar,2,495.51096,0.00017,495.51112,0.00005,8,,,1/2,3/2,,,
Ar,1,,,495.6750,,,1.8e+05,E,3,4,,,
Ar,2,495.9478,0.0008,495.948667,0.000020,1,,,3/2,5/2,,,
Ar,2,496.50794,0.00001,496.507942,0.000008,891,3.94e+07,A,1/2,3/2,,,
Ar,2,497.21599,0.00001,497.215984,0.000010,100,9.7e+06,B+,1/2,1/2,,,
Ar,2,498.0025,0.0008,498.003313,0.000010,0.5,,,5/2,7/2,,,
Ar,1,,,498.9943,,,1.1e+05,E,2,3,,,
Ar,2,499.072,0.002,499.073652,0.000008,0.5?,,,3/2,3/2,,,
Ar,3,499.2617,0.0020,499.2617,0.0020,10,,,3,2,,,
Ar,2,499.345,0.002,499.345575,0.000015,0.5,,,1/2,3/2,,,
Ar,2,499.3746,0.0008,499.37552,0.00004,2,,,3/2,5/2,,,
Ar,2,499.6782,0.0008,499.679301,0.000018,2,,,9/2,11/2,,,
Ar,2,500.93342,0.00001,500.933420,0.000006,355,1.51e+07,B,3/2,5/2,,,
Ar,2,501.492,0.002,501.4932,0.0004,1h,,,3/2,5/2,,,
Ar,2,501.71626,0.00001,501.716264,0.000008,7413,2.07e+07,B,3/2,5/2,,,
Ar,2,501.76337,0.00007,501.763384,0.000010,14,1.1e+06,B,3/2,3/2,,,
Ar,2,502.4778,0.0008,502.47938,0.00005,1,,,1/2,3/2,,,
Ar,2,503.0700,0.0008,503.06820,0.00010,1h,,,3/2,5/2,,,
Ar,1,,,503.2024,,,8.2e+04,E,3,2,,,
Ar,2,503.440,0.002,503.440128,0.000015,0.5,,,9/2,7/2,,,
Ar,2,503.777,0.004,503.777036,0.000015,0.5bl,,,9/2,9/2,,,
Ar,2,504.2416,0.0008,504.241985,0.000010,1,,,7/2,5/2,,,
Ar,2,504.511,0.004,504.510468,0.000010,0.5w,bl,,,7/2,5/2,,,
Ar,1,,,504.8811,,,4.6e+05,D,1,2,,,
Ar,1,,,505.4176,,,4.5e+05,D,1,1,,,
Ar,1,,,505.6529,,,5.7e+05,D,1,0,,,
Ar,1,,,506.0079,,,3.7e+05,E,3,4,,,
Ar,2,506.20370,0.00001,506.203703,0.000011,398,2.23e+07,B,1/2,3/2,,,
Ar,1,,,507.0977,,,2.6e+05,E,2,1,,,
Ar,1,,,507.3076,,,5.9e+04,D,1,2,,,
Ar,1,,,507.8033,,,4.7e+04,E,3,3,,,
Ar,1,,,508.7084,,,1.6e+05,E,2,3,,,
Ar,2,508.764,0.002,508.763614,0.000011,0.5,,,3/2,5/2,,,
Ar,2,509.04948,0.00003,509.04949,0.00003,45,,,5/2,3/2,,,
Ar,2,509.2174,0.0008,509.218711,0.000023,1,,,3/2,5/2,,,
Ar,2,509.5845,0.0008,509.58581,0.00005,2,,,3/2,5/2,,,
Ar,2,509.6851,0.0008,509.68595,0.00005,1,,,5/2,5/2,,,
Ar,2,510.045,0.002,510.044206,0.000011,0.5,,,7/2,7/2,,,
Ar,1,,,510.4729,,,8.7e+04,E,1,2,,,
Ar,1,,,511.8202,,,2.7e+05,D+,2,3,,,
Ar,2,512.14804,0.00005,512.14805,0.00006,5,,,5/2,5/2,,,
Ar,2,512.259,0.002,512.259683,0.000008,0.5*,,,1/2,3/2,,,
Ar,2,512.259,0.002,512.260827,0.000011,0.5*,,,3/2,5/2,,,
Ar,2,512.2972,0.0008,512.29809,0.00003,2,,,5/2,7/2,,,
Ar,2,512.57663,0.00007,512.57660,0.00004,17,,,3/2,1/2,,,
Ar,1,,,512.7801,,,3.3e+04,D,2,2,,,
Ar,2,512.9083,0.0008,512.90918,0.00004,2,,,3/2,3/2,,,
Ar,2,513.1106,0.0008,513.109604,0.000011,1,,,5/2,3/2,,,
Ar,2,513.2145,0.0008,513.214532,0.000011,2,,,7/2,9/2,,,
Ar,2,514.17826,0.00001,514.178260,0.000008,224,8.1e+06,A,5/2,7/2,,,
Ar,2,514.53080,0.00001,514.530815,0.000008,162,1.06e+07,B,3/2,5/2,,,
Ar,1,515.1391,,515.1391,,5,2.39e+06,C,1,0,,,
Ar,1,,,515.23031,,,1.1e+05,D,1,2,,,
Ar,2,515.28606,0.00005,515.28606,0.00005,5,,,1/2,3/2,,,
Ar,2,515.9505,0.0008,515.951240,0.000006,1,,,3/2,3/2,,,
Ar,2,516.081,0.004,516.082641,0.000011,0bl,,,7/2,7/2,,,
Ar,1,516.2285,,516.22845,,15,1.90e+06,C,1,1,,,
Ar,2,516.27467,0.00009,516.27463,0.00005,14,,,3/2,3/2,,,
Ar,2,516.57727,0.00002,516.577292,0.000022,48,,,3/2,5/2,,,
Ar,2,517.5426,0.0008,517.541477,0.000011,2,,,7/2,9/2,,,
Ar,2,517.62290,0.00004,517.622902,0.000008,26,1.7e+06,B,5/2,5/2,,,
Ar,1,,,517.7536,,,2.4e+05,D,3,2,,,
Ar,2,517.924,0.002,517.926198,0.000008,0h,,,1/2,3/2,,,
Ar,2,518.309,0.004,518.308019,0.000019,1bl,i,,,3/2,1/2,,,
Ar,1,518.7746,,518.77464,,20,1.38e+06,C,1,2,,,
Ar,2,519.13656,0.00009,519.136565,0.000024,10,,,1/2,3/2,,,
Ar,3,519.182,0.010,519.182,0.011,,3.10e+00,C,2,0,E2,,
Ar,1,,,519.2733,,,1.2e+04,D,3,3,,,
Ar,1,,,519.4052,,,7.8e+05,D,1,0,,,
Ar,2,520.2193,0.0002,520.21929,0.00003,5,,,1/2,3/2,,,
Ar,2,520.44432,0.00005,520.444333,0.000016,7,,,3/2,5/2,,,
Ar,1,,,521.0486,,,1.1e+05,D,3,3,,,
Ar,1,,,521.4774,,,2.1e+05,D,2,1,,,
Ar,2,521.511,0.002,521.509472,0.000011,0.5,1.6e+04,E,1/2,1/2,,,
Ar,1,,,521.6300,,,1.3e+05,D,2,1,,,
Ar,2,521.68140,0.00005,521.681402,0.000017,28,,,5/2,5/2,,,
Ar,2,521.9589,0.0008,521.959514,0.000017,1,,,1/2,3/2,,,
Ar,1,522.1271,,522.1270,,7,8.8e+05,D,3,4,,,
Ar,2,522.1864,0.0002,522.18622,0.00004,6,,,3/2,3/2,,,
Ar,2,523.05008,0.00019,523.05025,0.00005,6,,,3/2,5/2,,,
Ar,2,523.075,0.002,523.0790,0.0005,0.5,,,5/2,5/2,,,
Ar,2,523.603,0.002,523.601955,0.000009,1,,,1/2,3/2,,,
Ar,2,523.6231,0.0016,523.623215,0.000022,2bl,,,3/2,5/2,,,
Ar,2,523.6853,0.0008,523.68634,0.00005,1,,,3/2,3/2,,,
Ar,2,523.792,0.002,523.79211,0.00005,0,,,5/2,3/2,,,
Ar,1,,,524.1093,,,1.3e+05,D,2,2,,,
Ar,2,524.1786,0.0008,524.178891,0.000025,2,,,1/2,3/2,,,
Ar,2,524.509,0.002,524.50676,0.00008,1,,,9/2,9/2,,,
Ar,2,524.53778,0.00016,524.53780,0.00017,7,,,9/2,11/2,,,
Ar,1,,,524.6198,,,1.2e+05,E,2,3,,,
Ar,2,524.7469,0.0008,524.7472,0.0003,1,,,7/2,7/2,,,
Ar,2,524.7986,0.0008,524.79866,0.00005,3,,,5/2,7/2,,,
Ar,1,,,524.9165,,,7.9e+04,E,2,2,,,
Ar,2,524.95457,0.00009,524.95456,0.00004,11,,,1/2,1/2,,,
Ar,2,525.057,0.002,525.056154,0.000022,0,,,5/2,3/2,,,
Ar,2,525.11051,0.00005,525.11058,0.00009,12,,,7/2,9/2,,,
Ar,2,525.14029,0.00011,525.14026,0.00011,11,,,7/2,9/2,,,
Ar,2,525.2138,0.0008,525.213571,0.000014,1,,,5/2,7/2,,,
Ar,1,,,525.2787,,,5.4e+05,D,2,3,,,
Ar,1,,,525.4471,,,3.6e+05,E,1,2,,,
Ar,2,525.539,0.002,525.539665,0.000025,0.5,,,1/2,3/2,,,
Ar,2,525.5677,0.0008,525.566531,0.000011,1*,,,3/2,3/2,,,
Ar,2,525.5677,0.0008,525.5680,0.0008,1*,,,7/2,7/2,,,
Ar,2,525.5677,0.0008,525.5681,0.0008,1*,,,3/2,3/2,,,
Ar,2,525.65648,0.00010,525.656363,0.000025,8,,,5/2,5/2,,,
Ar,2,525.8223,0.0008,525.8249,0.0006,1,,,5/2,5/2,,,
Ar,2,525.9174,0.0008,525.91803,0.00003,1,,,1/2,1/2,,,
Ar,2,526.18987,0.00006,526.18981,0.00008,7,,,5/2,7/2,,,
Ar,2,526.4305,0.0008,526.4302,0.0003,1,,,7/2,7/2,,,
Ar,2,526.47819,0.00007,526.47824,0.00005,17,,,1/2,3/2,,,
Ar,2,526.71634,0.00008,526.71651,0.00003,14,,,5/2,5/2,,,
Ar,2,526.7958,0.0008,526.79597,0.00008,3,,,7/2,9/2,,,
Ar,2,526.8246,0.0008,526.82584,0.00011,3,,,7/2,9/2,,,
Ar,2,526.9761,0.0003,526.97569,0.00004,4,,,3/2,3/2,,,
Ar,2,527.3580,0.0008,527.3598,0.0006,1,,,3/2,5/2,,,
Ar,2,527.385,0.002,527.38704,0.00005,0.5,,,3/2,5/2,,,
Ar,2,528.16295,0.00005,528.162946,0.000011,21,,,5/2,7/2,,,
Ar,2,528.3437,0.0016,528.345700,0.000011,1bl,,,5/2,7/2,,,
Ar,2,528.5438,0.0008,528.543022,0.000014,2,,,1/2,3/2,,,
Ar,1,,,528.6069,,,9.6e+04,E,2,3,,,
Ar,2,528.68866,0.00008,528.688689,0.000011,18,2.e+05,C,1/2,3/2,,,
Ar,2,528.8634,0.0008,528.863551,0.000012,1,,,5/2,5/2,,,
Ar,1,,,529.0015,,,9.0e+04,E,2,1,,,
Ar,2,529.00551,0.00013,529.00553,0.00014,9,,,3/2,5/2,,,
Ar,2,529.099,0.002,529.1006,0.0008,0.5p,,,3/2,3/2,,,
