element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Type,
C,3,,,589.528,,,1.86e+05,C+,,
C,3,,,589.643,,,1.86e+05,C+,,
C,2,590.7210,0.0010,590.7205,0.0007,16,2.00e+07,C+,,
C,1,591.2577,0.0014,591.2577,0.0014,870,,,,
C,2,591.4640,0.0010,591.4639,0.0007,9,1.22e+07,C+,,
C,2,591.9450,0.0010,591.9458,0.0007,7,5.8e+06,C,,
C,1,594.0100,0.0014,594.0121,0.0005,1100,,,,
C,1,594.3389,0.0014,594.3390,0.0014,880,,,,
C,1,594.7607,0.0014,594.7610,0.0005,1900,,,,
C,1,595.0040,0.0014,595.0043,0.0005,2000,,,,
C,1,595.2133,0.0014,595.21402,0.00007,5300,,,,
C,1,596.3989,0.0014,596.39876,0.00007,7200,,,,
C,1,596.9326,0.0014,596.933151,0.000006,18000,2.5e+04,C,,
C,1,597.0726,0.0014,597.076610,0.000011,3000,,,,
C,1,597.2588,0.0014,597.2589,0.0008,1400,,,,
C,1,598.1221,0.0014,598.123721,0.000007,5700,,,,
C,1,598.2275,0.0014,598.228569,0.000018,3000,,,,
C,1,598.2671,0.0014,598.267752,0.000011,6800,,,,
C,1,598.4260,0.0014,598.4256,0.0006,6000,,,,
C,1,,,598.6391,0.0006,,3.1e+04,D,,
C,1,598.9014,0.0014,598.903753,0.000018,10000,,,,
C,1,598.9401,0.0014,598.943026,0.000011,4600,,,,
C,1,,,599.0978,0.0014,,2.3e+04,D,,
C,1,,,599.3498,0.0006,,2.2e+04,D,,
C,1,,,599.3997,0.0006,,1.4e+05,D,,
C,1,599.6057,0.0014,599.6044,0.0011,1700,1.5e+05,D,,
C,1,600.1126,0.0014,600.1123,0.0006,35000,3.2e+05,D,,
C,1,600.2982,0.0014,600.2981,0.0014,6300,1.8e+05,D,,
C,1,600.3666,0.0014,600.3675,0.0011,2100,5.e+04,D,,
C,1,600.6028,0.0014,600.6012,0.0006,23000,3.1e+04,D,,
C,1,600.7178,0.0014,600.7173,0.0004,9600,5.e+05,D,,
C,1,601.0679,0.0014,601.0669,0.0007,12000,2.1e+06,D,,
C,1,601.2236,0.0014,601.2216,0.0011,6400,3.7e+05,D,,
C,1,601.322,0.003,601.3166,0.0006,79000*,1.8e+06,D,,
C,1,601.322,0.003,601.32518,0.00018,79000*,4.4e+05,D,,
C,1,601.4845,0.0014,601.4833,0.0004,14000,1.6e+06,D,,
C,1,601.6449,0.0014,601.64487,0.00005,16000,3.9e+05,D,,
C,1,601.9866,0.0014,601.9889,0.0011,1700,7.e+04,D,,
C,1,,,602.85537,0.00005,,5.e+04,D,,
C,1,,,603.2008,0.0011,,1.9e+03,D,,
C,2,603.796,0.004,603.795,0.004,3h,1.77e+07,C+,,
C,1,603.9171,0.0014,603.9162,0.0011,1400,,,,
C,1,604.2457,0.0014,604.2458,0.0015,1400,,,,
C,1,604.4793,0.0014,604.4782,0.0011,930,,,,
C,1,606.2089,0.0014,606.2093,0.0011,1100,9.e+04,D,,
C,1,,,606.62,0.06,,2.6e+05,D,,
C,1,,,606.6652,0.0011,,6.e+04,D,,
C,1,606.8267,0.0014,606.82899,0.00003,1700,,,,
C,1,607.0833,0.0014,607.0838,0.0007,2200,6.e+04,D,,
C,1,,,607.4199,0.0011,,1.1e+05,D,,
C,1,607.8395,0.0014,607.8395,0.0007,3800,1.9e+05,D,,
C,1,607.9771,0.0014,607.9771,0.0015,1400,,,,
C,1,608.6686,0.0014,608.6703,0.0006,1100,,,,
C,1,609.2837,0.0014,609.2836,0.0007,2200,,,,
C,1,609.4298,0.0014,609.4299,0.0006,1300,,,,
C,2,609.5290,0.0020,609.5283,0.0011,33,4.20e+07,B,,
C,2,609.8510,0.0020,609.8525,0.0011,30,5.03e+07,B+,,
C,1,609.8923,0.0014,609.8934,0.0011,1600,,,,
C,1,610.0028,0.0014,610.0029,0.0007,2600,1.4e+05,D,,
C,1,610.0459,0.0014,610.0448,0.0007,7600,,,,
C,2,610.2560,0.0020,610.2538,0.0011,14,8.37e+06,B,,
C,1,610.7653,0.0014,610.7659,0.0007,2200,4.2e+05,D,,
C,1,610.8526,0.0014,610.8523,0.0006,3300,1.9e+05,D,,
C,1,611.3150,0.0014,611.3152,0.0006,1700,1.4e+05,D,,
C,1,611.5850,0.0014,611.5842,0.0009,3900,6.e+05,D,,
C,1,612.0818,0.0014,612.0815,0.0006,3900,2.3e+05,D,,
C,3,,,614.787,,,1.64e+05,B,,
C,3,,,614.928,,,2.21e+05,B,,
C,2,615.143,0.003,615.139,0.004,36Hql*,2.07e+07,B,,
C,2,615.143,0.003,615.145,0.003,36Hql*,2.21e+07,B,,
C,2,615.143,0.003,615.147,0.003,36Hql*,1.4e+06,C,,
C,3,,,615.416,,,1.10e+06,B,,
C,3,,,615.512,,,1.02e+06,B,,
C,3,,,615.669,,,1.31e+06,B,,
C,3,,,616.001,,,3.67e+05,B,,
C,3,,,616.396,,,2.28e+05,B,,
C,3,,,616.755,,,1.17e+06,B,,
C,3,,,620.556,,,1.03e+05,D,,
C,1,623.7265,0.0014,623.7257,0.0012,1500,,,,
C,1,624.2699,0.0014,624.2698,0.0016,2300,,,,
C,2,624.657,0.004,624.6530,0.0020,4bl(Ne),2.8e+06,C,,
C,1,,,624.6599,0.0016,m(Ne I),,,,
C,2,625.0740,0.0020,625.0741,0.0016,15,2.59e+07,C+,,
C,2,625.384,0.004,625.3845,0.0012,6,1.7e+06,C,,
C,2,625.654,0.004,625.654,0.003,6,2.87e+07,C+,,
C,2,625.7117,0.0018,625.7114,0.0016,11,2.93e+06,B,,
C,2,625.959,0.003,625.963,0.003,19h*,3.51e+06,B,,
C,2,625.959,0.003,625.9723,0.0020,19h*,5.86e+05,B,,
C,2,,,626.7356,0.0012,,4.9e+05,C,,
C,2,627.579,0.004,627.5724,0.0012,4,1.1e+06,C,,
C,2,628.456,0.004,628.4581,0.0016,3,8.6e+05,C,,
C,2,629.001,0.004,629.0022,0.0016,4,6.8e+05,C,,
C,1,629.2366,0.0014,629.2360,0.0012,3400,2.1e+05,D,,
C,2,629.520,0.004,629.520,0.004,3,1.3e+06,C,,
C,1,633.5704,0.0014,633.5698,0.0010,1400,,,,
C,1,633.7196,0.0014,633.7177,0.0006,2100,,,,
C,1,634.2315,0.0014,634.23204,0.00008,5000,,,,
C,3,,,635.077,,,3.10e+06,B,,
C,1,637.8791,0.0014,637.8798,0.0007,1700,,,,
C,2,638.572,0.004,638.572,0.004,5h,4.35e+06,C+,,
C,1,638.9871,0.0014,638.9867,0.0007,5200,,,,
C,2,,,639.30,0.12,m(Fe II),9.7e+05,C,,
C,1,639.7979,0.0014,639.7965,0.0007,11000,5.e+05,D,,
C,4,,,640.450,,,4.70e+06,B,,
C,4,,,640.495,,,4.70e+06,B,,
C,1,641.3553,0.0014,641.3551,0.0005,6400,5.e+05,D,,
C,1,641.7544,0.0014,641.7536,0.0008,3300,5.e+05,D,,
C,1,642.924,0.016,642.9243,0.0021,2000w,bl(Fe),,,,
C,2,645.477,0.004,645.572,0.006,5Hqs*,,,UT,
C,2,645.477,0.004,645.572,0.006,5Hqs*,,,UT,
C,2,645.477,0.004,645.579,0.006,5Hqs*,,,UT,
C,2,645.477,0.004,645.579,0.006,5Hqs*,,,UT,
C,3,,,646.029,,,1.32e+07,B,,
C,2,646.185,0.004,646.181,0.005,64*,2.20e+07,B,,
C,2,646.185,0.004,646.187,0.005,64*,2.29e+07,B,,
C,2,646.185,0.004,646.189,0.005,64*,8.1e+05,C,,
C,2,,,651.491,0.006,,6.81e+05,B,,
C,2,,,652.259,0.006,,8.15e+05,B,,
C,2,,,652.288,0.006,,1.36e+05,B,,
C,1,656.8708,0.0014,656.8727,0.0008,4100,3.5e+05,D,,
C,2,657.80481,0.00008,657.80481,0.00008,510,3.66e+07,A,,
C,1,657.8772,0.0014,657.8769,0.0013,3600,,,,
C,2,658.28764,0.00012,658.28760,0.00013,310,3.65e+07,A,,
C,1,658.6273,0.0014,658.6269,0.0007,3600,5.e+05,D,,
C,1,658.7608,0.0014,658.76211,0.00003,40000,5.1e+06,B,,
C,1,659.1446,0.0014,659.1457,0.0006,2300,2.0e+05,D,,
C,4,,,659.153,,,1.26e+07,B+,,
C,4,,,659.257,,,1.26e+07,B+,,
C,1,659.5240,0.0014,659.5244,0.0010,2300,6.e+05,D,,
C,1,659.6849,0.0014,659.6848,0.0006,3000,1.5e+05,D,,
C,1,660.2416,0.0014,660.24208,0.00009,5300,1.3e+06,D,,
C,1,660.5785,0.0014,660.5772,0.0006,2300,2.5e+05,D,,
C,1,661.1354,0.0014,661.13604,0.00009,7900,4.4e+05,D,,
C,1,661.7241,0.0014,661.7249,0.0007,2000,,,,
C,2,662.205,0.009,662.195,0.007,5H*,3.0e+04,D+,,
C,2,662.205,0.009,662.203,0.007,5H*,5.9e+05,D+,,
C,2,662.205,0.009,662.225,0.007,5H*,6.2e+05,D+,,
C,1,665.10,0.03,665.1008,0.0008,4200d,,,,
C,1,665.3946,0.0014,665.3963,0.0008,2400,,,,
C,1,665.4609,0.0014,665.4607,0.0013,5900,2.9e+05,D,,
C,1,665.5509,0.0014,665.55294,0.00022,20000,5.0e+05,C,,
C,1,,,665.9312,0.0018,m,,,,
C,1,666.2733,0.0014,666.2745,0.0008,5300,2.2e+05,C,,
C,1,666.3044,0.0014,666.3043,0.0008,11000,,,,
C,1,667.1840,0.0014,667.1849,0.0008,11000,6.7e+05,C,,
C,1,667.4110,0.0014,667.4122,0.0005,8300,3.0e+05,C,,
C,1,,,667.9649,0.0005,m(He I),2.2e+05,C,,
C,1,668.3954,0.0014,668.3972,0.0009,8400,8.9e+05,C,,
C,1,668.8787,0.0014,668.8799,0.0005,8400,3.7e+05,C,,
C,1,671.1291,0.0014,671.13197,0.00003,3500,1.0e+05,C,,
C,2,672.365,0.004,672.357,0.006,5h*,5.3e+05,C,,
C,2,672.365,0.004,672.366,0.005,5h*,4.8e+06,C,,
C,2,672.365,0.004,672.366,0.007,5h*,5.16e+06,B,,
C,2,,,672.4,0.6,m,,,,
C,2,,,672.4,0.6,m,,,,
C,2,672.456,0.004,672.4577,0.0014,6,3.16e+06,B,,
C,2,,,672.47,0.10,m,,,,
C,2,672.719,0.010,672.7048,0.0018,10*,6.35e+06,B,,
C,2,672.719,0.010,672.7269,0.0014,10*,2.96e+06,B,,
C,3,,,672.748,,,1.12e+07,B,,
C,3,,,673.104,,,1.50e+07,B,,
C,2,673.1070,0.0020,673.1079,0.0014,14,5.06e+06,B,,
C,2,673.358,0.004,673.3554,0.0018,6,6.33e+06,B,,
C,2,673.400,0.004,673.4017,0.0010,6,1.80e+06,B,,
C,2,673.8620,0.0020,673.8610,0.0010,18,7.23e+06,B,,
C,3,,,674.215,,,8.32e+06,B,,
C,2,674.2430,0.0020,674.2432,0.0011,8,4.41e+06,B,,
C,3,674.438,,674.439,,150,1.99e+07,B,,
C,2,675.0550,0.0020,675.0541,0.0010,30,1.08e+07,B,,
C,1,675.41,0.03,675.49729,0.00003,4500d,,,,
C,2,675.5160,0.0020,675.5157,0.0011,8,2.38e+06,B,,
C,3,,,676.217,,,4.95e+06,B,,
C,3,,,677.339,,,5.47e+05,B,,
C,3,,,677.495,,,9.14e+06,B,,
C,2,677.9930,0.0020,677.9942,0.0009,40,2.50e+07,B+,,
C,2,678.0610,0.0020,678.0599,0.0011,19,1.49e+07,B+,,
C,2,678.3900,0.0020,678.3921,0.0010,24,3.54e+07,B+,,
C,3,,,678.676,,,5.46e+06,B,,
C,2,678.7220,0.0020,678.7210,0.0014,25,2.95e+07,B+,,
C,2,679.1470,0.0020,679.1461,0.0010,27,1.88e+07,B+,,
C,3,,,679.336,,,1.81e+06,B,,
C,2,679.8110,0.0020,679.8093,0.0011,8,5.80e+06,B+,,
C,2,680.0680,0.0020,680.0692,0.0010,24,1.04e+07,B+,,
C,2,681.2290,0.0020,681.2281,0.0010,8,1.71e+06,B+,,
C,1,681.80,0.03,681.7976,0.0014,3800,,,,
C,2,682.140,0.005,682.137,0.005,16p(N II)*,1.3e+06,C,,
C,2,682.140,0.005,682.141,0.005,16p(N II)*,1.4e+06,C,,
C,2,682.140,0.005,682.141,0.005,16p(N II)*,5.e+04,E,,
C,1,682.8117,0.0014,682.814076,0.000019,27000,9.9e+05,C,,
C,3,,,685.118,,,7.60e+05,B,,
C,3,,,685.368,,,5.64e+05,B,,
C,3,,,685.724,,,3.79e+06,B,,
C,3,,,686.269,,,3.51e+06,B,,
C,3,,,686.878,,,1.26e+06,B,,
C,3,,,687.053,,,6.14e+05,B,,
C,3,,,687.204,,,4.46e+06,B,,
C,3,,,687.937,,,1.83e+06,B,,
C,3,,,688.050,,,4.58e+05,B,,
C,3,,,688.110,,,7.80e+05,B,,
C,3,,,688.207,,,4.58e+05,B,,
C,3,,,689.811,,,7.58e+05,B,,
C,3,,,689.969,,,1.36e+06,B,,
C,1,,,692.72643,0.00007,m,,,,
C,1,,,693.991346,0.000024,m,,,,
C,1,694.645,0.016,694.617785,0.000020,15000d,,,,
C,1,696.2310,0.0014,696.231815,0.000020,4300,,,,
C,1,,,697.02882,0.00003,,3.3e+04,C,,
C,1,,,702.224418,0.000020,,4.1e+04,C,,
C,3,703.725,,703.725,,150w,7.46e+07,B,,
C,2,704.6260,0.0020,704.6252,0.0010,11,3.21e+07,B,,
C,2,705.3090,0.0020,705.3092,0.0008,18,3.19e+07,B,,
C,1,705.6871,0.0014,705.69021,0.00025,2700,1.6e+05,C,,
C,2,706.3700,0.0020,706.3692,0.0009,31,3.17e+07,B,,
C,1,,,706.589939,0.000020,,2.3e+03,E,,
C,1,,,707.109515,0.000015,,2.7e+04,D,,
C,1,707.4864,0.0014,707.48578,0.00004,4100,3.4e+05,D+,,
C,1,707.6479,0.0014,707.649944,0.000020,9900,3.0e+05,D+,,
C,1,708.5511,0.0014,708.54847,0.00004,2700,1.9e+05,D+,,
C,1,708.7827,0.0014,708.782188,0.000015,18000,6.9e+05,C,,
C,1,,,708.944226,0.000020,,1.49e+04,B,,
C,1,709.325,0.003,709.325178,0.000020,12000p,5.3e+05,D+,,
C,1,710.0124,0.0014,710.011312,0.000016,19000,9.0e+05,B,,
C,2,710.268,0.006,710.269,0.006,20p(Ni II)*,1.9e+06,C,,
C,2,710.268,0.006,710.272,0.006,20p(Ni II)*,2.0e+06,C,,
C,2,710.268,0.006,710.273,0.006,20p(Ni II)*,7.e+04,E,,
C,1,710.8935,0.0014,710.89263,0.00003,14000,1.12e+06,B,,
C,1,711.1475,0.0014,711.145795,0.000016,32000,2.17e+06,B,,
C,2,711.2480,0.0020,711.2474,0.0015,18,2.94e+07,B,,
C,2,711.3040,0.0020,711.3031,0.0012,31,3.15e+07,B,,
C,1,711.3180,0.0014,711.316560,0.000008,110000,2.47e+06,B,,
C,1,711.519,0.003,711.51710,0.00005,110000*,4.4e+06,B,,
C,1,711.519,0.003,711.517889,0.000009,110000*,2.19e+06,B,,
C,2,711.5630,0.0020,711.5633,0.0011,42,3.60e+07,B,,
C,1,711.6990,0.0014,711.697758,0.000016,45000,3.3e+06,B,,
C,1,711.9671,0.0014,711.96559,0.00003,37000,3.1e+06,B,,
C,2,711.990,0.010,711.9748,0.0015,70*,1.17e+07,B,,
C,2,711.990,0.010,711.9925,0.0015,70*,4.19e+07,B,,
C,1,712.2196,0.0014,712.219524,0.000016,4200,2.01e+05,B,,
C,2,712.5730,0.0020,712.5711,0.0012,24,1.02e+07,B,,
C,1,713.2112,0.0014,713.211508,0.000010,4200,1.17e+05,B,,
C,2,713.245,0.004,713.2452,0.0015,5,8.33e+05,B,,
C,2,713.4110,0.0020,713.4086,0.0012,18,5.93e+06,B,,
C,1,713.94,0.03,713.916489,0.000016,4200,2.1e+04,C+,,
C,2,714.419,0.004,714.4216,0.0015,5,3.5e+05,C,,
C,3,,,715.773,,,5.32e+04,D,,
C,2,716.056,0.010,716.064,0.006,m(He I),9.e+05,E,,
C,2,716.056,0.010,716.067,0.006,m(He I),2.0e+04,E,,
C,2,716.056,0.010,716.067,0.006,m(He I),9.e+05,E,,
C,1,720.2264,0.0014,720.2260,0.0007,4500,5.e+05,D,,
C,1,721.6029,0.0014,721.6012,0.0010,1700,2.4e+05,D,,
C,1,722.4241,0.0014,722.4240,0.0011,4500,,,,
C,2,723.1320,0.0020,723.1349,0.0011,430,3.48e+07,A,,
C,2,723.6420,0.0020,723.6425,0.0016,800,4.18e+07,A,,
C,2,723.7170,0.0020,723.7184,0.0011,41,6.96e+06,A,,
C,1,724.1319,0.0014,724.1316,0.0009,4600,9.e+05,D,,
C,4,,,725.053,,,6.60e+06,B,,
C,4,,,725.179,,,1.32e+07,B,,
C,1,728.6110,0.0014,728.6136,0.0006,2100,,,,
C,1,,,733.836017,0.000022,,5.e+03,E,,
C,3,,,735.388,,,3.09e+06,B,,
C,1,736.4734,0.0014,736.47262,0.00004,8600,3.6e+05,C,,
C,3,,,743.311,,,4.22e+06,B,,
C,3,,,743.354,,,5.69e+06,B,,
C,3,,,743.354,,,3.16e+06,B,,
C,3,,,743.413,,,7.59e+06,B,,
C,3,,,743.413,,,1.90e+06,B,,
C,3,,,743.413,,,2.11e+05,B,,
C,2,,,746.153,0.012,,9.0e+04,D+,,
C,2,,,746.207,0.017,,1.2e+05,E,,
C,1,746.545,0.003,746.544,0.004,3300*,,,,
C,1,746.545,0.003,746.545,0.004,3300*,,,,
C,1,746.64,0.03,746.665,0.004,4100d,,,,
C,1,747.009,0.003,747.009,0.004,3800*,,,,
C,1,747.009,0.003,747.009,0.004,3800*,,,,
C,1,747.331,0.003,747.33178,0.00008,8800,1.08e+06,C+,,
C,1,747.612,0.003,747.61741,0.00003,7400bl?,1.06e+06,C+,,
C,1,748.341,0.003,748.344451,0.000023,15000,1.01e+06,C+,,
C,3,,,748.656,,,4.98e+07,C+,,
C,3,,,748.656,,,4.43e+07,C+,,
C,3,,,748.664,,,4.19e+07,C+,,
C,3,,,748.672,,,7.77e+06,C+,,
C,3,,,748.680,,,5.55e+06,C+,,
C,3,,,748.696,,,2.19e+05,C+,,
C,2,750.531,0.004,750.529,0.003,6hql,3.9e+05,D+,,
C,1,750.567,0.003,750.5663,0.0017,4300*,,,,
C,1,750.567,0.003,750.567,0.003,4300*,,,,
C,2,750.8900,0.0020,750.8891,0.0017,8,1.53e+06,B,,
C,2,750.977,0.003,750.974,0.003,23*,2.18e+06,B,,
C,2,750.977,0.003,750.978,0.003,23*,2.26e+06,B,,
C,2,750.977,0.003,750.979,0.003,23*,8.1e+04,D+,,
C,2,751.9500,0.0020,751.9481,0.0017,23m(He I),7.61e+06,B,,
C,2,751.986,0.019,751.9905,0.0023,22l*,6.07e+06,B,,
C,2,751.986,0.019,752.018,0.003,25l*,3.0e+05,D+,,
C,2,752.410,0.023,752.435,0.003,6i,1.0e+06,E,,
C,2,753.060,0.004,753.0526,0.0017,11,3.03e+06,B,,
C,2,757.407,0.003,757.405,0.003,26*,1.3e+06,D+,,
C,2,757.407,0.003,757.409,0.003,26*,2.9e+04,D+,,
C,2,757.407,0.003,757.409,0.003,26*,1.31e+06,B,,
C,3,,,757.670,,,2.61e+06,B,,
C,3,,,757.815,,,2.70e+07,C+,,
C,3,,,758.641,,,3.51e+06,B,,
C,3,,,759.227,,,2.75e+07,C+,,
C,3,,,759.227,,,2.36e+06,C+,,
C,3,,,759.531,,,1.94e+06,B,,
C,1,,,761.2118,0.0003,,5.2e+04,C,,
C,3,,,761.245,,,4.63e+06,B,,
C,3,761.265,,761.275,,150,2.92e+07,C+,,
C,3,,,761.291,,,1.82e+06,C+,,
C,3,,,761.291,,,3.56e+04,C+,,
C,3,,,762.599,,,1.15e+06,B,,
C,1,,,763.492536,0.000024,,1.6e+04,C,,
C,3,,,763.497,,,1.28e+05,B,,
C,1,766.244,0.004,766.242013,0.000018,27000,1.20e+06,B,,
C,1,768.517,0.004,768.51859,0.00003,23000bl,1.14e+06,B,,
C,1,769.2495,0.0014,769.24846,0.00006,9100,1.18e+06,B,,
C,3,,,770.743,,,1.30e+07,B,,
C,4,772.62,0.005,,,90w,,,,
C,3,,,777.176,,,1.77e+07,B,,
C,3,,,778.041,,,1.76e+07,B,,
C,3,,,779.600,,,1.75e+07,B,,
C,1,783.2629,0.0014,783.26424,0.00003,17000,5.7e+05,B,,
C,1,783.7105,0.0014,783.71136,0.00009,7800,1.81e+06,B,,
C,1,784.0270,0.0014,784.02548,0.00003,9000,5.2e+05,B,,
C,1,784.8246,0.0014,784.825094,0.000025,17000,4.0e+05,B,,
C,1,785.2862,0.0014,785.28638,0.00003,19000,7.5e+05,B,,
C,2,786.055,0.018,786.072,0.011,25w*,2.98e+06,B,,
C,2,786.055,0.018,786.086,0.011,25w*,3.19e+06,B,,
C,2,786.055,0.018,786.087,0.011,25w*,2.1e+05,D+,,
C,1,786.088,0.004,786.088573,0.000025,110000bl(Ni),1.53e+06,B,,
C,1,,,789.22264,0.00004,,1.6e+04,C,,
C,1,794.460,0.003,794.457,0.003,8100*,,,,
C,1,794.460,0.003,794.457,0.003,8100*,,,,
C,4,,,794.662,,,1.73e+06,A,,
C,4,,,794.738,,,1.56e+07,A,,
C,4,,,794.814,,,1.73e+07,A,,
C,1,795.1346,0.0014,795.1338,0.0010,4200,,,,
C,1,795.219,0.003,795.2155,0.0010,9400*,,,,
C,1,795.219,0.003,795.219,0.003,9400*,,,,
C,2,,,797.565,0.005,,7.22e+04,B,,
C,1,,,798.1989,0.0003,,3.6e+04,C,,
C,2,,,798.760,0.005,,1.44e+05,B,,
C,1,798.7889,0.0014,798.7887,0.0008,9800,3.0e+05,D,,
C,1,799.2526,0.0014,799.2539,0.0012,2900,,,,
C,1,799.342,0.003,799.3365,0.0012,10000*,,,,
C,1,799.342,0.003,799.342,0.003,10000*,,,,
C,1,801.498,0.004,801.50251,0.00003,15000,5.e+05,D,,
C,1,801.8564,0.0014,801.85755,0.00005,6000,2.6e+05,D,,
C,3,,,802.115,,,5.01e+07,B,,
C,1,802.126,0.004,802.124811,0.000020,16000,3.2e+05,D,,
C,1,802.67,0.03,802.65537,0.00005,9200w,8.e+04,D,,
C,1,802.83,0.03,802.82030,0.00003,2300d,2.3e+03,D,,
C,2,802.886,0.004,802.8850,0.0015,6,1.71e+06,B,,
C,1,803.59,0.03,803.5957,0.0011,12000w,,,,
C,2,803.7760,0.0020,803.7732,0.0012,13,4.26e+06,B,,
C,2,803.9390,0.0020,803.9400,0.0012,16,8.51e+06,B,,
C,1,804.5333,0.0014,804.53311,0.00003,27000,2.7e+05,B,,
C,2,804.8320,0.0020,804.8305,0.0010,8,1.36e+06,B,,
C,1,805.859,0.004,805.860891,0.000020,59000,1.09e+06,B,,
C,2,806.2120,0.0020,806.2110,0.0011,13,3.04e+06,B,,
C,1,806.2356,0.0014,806.23671,0.00003,21000,4.8e+05,B,,
C,2,806.2780,0.0020,806.2793,0.0011,16,4.56e+06,B,,
C,1,807.0416,0.0014,807.04327,0.00003,21000,3.8e+05,B,,
C,2,807.6640,0.0020,807.6648,0.0012,28,7.04e+06,B,,
C,1,,,807.802243,0.000012,,1.2e+04,C,,
C,1,807.8480,0.0014,807.84819,0.00007,28000,1.56e+06,B,,
C,1,808.3797,0.0014,808.37936,0.00003,32000,6.3e+05,B,,
C,2,814.056,0.004,814.051,0.004,25*,3.21e+06,B,,
C,2,814.056,0.004,814.056,0.004,25*,3.32e+06,B,,
C,2,814.056,0.004,814.057,0.004,25*,1.2e+05,D+,,
C,1,,,815.564419,0.000020,,4.e+03,E,,
C,1,,,818.268673,0.000021,,1.5e+03,E,,
C,3,819.648,,,,300w,,,,
C,2,,,821.535,0.008,m(N I),2.06e+06,B,,
C,2,,,821.540,0.008,m(N I),4.7e+04,D+,,
C,2,,,821.540,0.008,m(N I),2.10e+06,B,,
C,2,,,823.479,0.012,m(Mg II),2.8e+04,E,,
C,2,,,823.479,0.012,m(Mg II),8.e+02,E,,
C,2,,,823.483,0.012,m(Mg II),2.8e+04,E,,
C,3,,,825.527,,,1.69e+04,B,,
C,3,,,825.557,,,8.39e+05,B,,
C,3,,,825.567,,,7.53e+06,B,,
C,3,,,827.204,,,5.96e+05,B,,
C,3,,,827.233,,,6.65e+06,B,,
C,2,,,828.54,0.03,m(He I),1.8e+06,D+,,
C,2,829.052,0.018,829.05,0.03,19bl(He I)*,2.11e+06,B,,
C,2,829.052,0.018,829.05,0.03,19bl(He I)*,3.5e+05,D+,,
C,3,,,829.654,,,6.81e+06,B,,
C,3,,,831.704,,,7.61e+06,B,,
C,3,,,832.116,,,1.05e+07,B,,
C,3,833.299,,833.299,,150,2.70e+07,B,,
C,1,833.51443,0.00006,833.514471,0.000021,5900000,3.51e+07,B+,,
C,3,,,834.160,,,2.39e+07,B,,
C,3,,,834.795,,,2.26e+07,B,,
C,3,,,835.786,,,2.98e+06,B,,
C,3,,,835.872,,,4.17e+06,B,,
C,3,,,836.796,,,3.16e+04,B,,
C,3,,,837.132,,,9.46e+04,B,,
C,3,,,837.504,,,1.17e+05,B,,
C,4,,,837.922,,,2.12e+07,A,,
C,4,,,838.196,,,4.23e+07,A,,
C,3,,,839.244,,,4.17e+04,B,,
C,3,,,839.403,,,3.13e+04,B,,
C,3,,,839.740,,,5.21e+04,B,,
C,3,,,840.892,,,1.25e+05,B,,
C,2,841.342,0.010,841.334,0.013,6h*,3.19e+07,B,,
C,2,841.342,0.010,841.344,0.013,6h*,3.89e+07,B,,
C,2,841.449,0.010,841.441,0.012,4h*,2.74e+07,B,,
C,2,841.449,0.010,841.444,0.015,4h*,3.19e+07,B,,
C,5,,,841.90,0.24,,6.898e+06,AA,,
C,1,843.0875,0.0014,843.0848,0.0009,7000,,,,
C,2,,,843.40,0.04,m(Cl III),3.81e+06,C+,,
C,5,,,844.65,0.24,,6.832e+06,AA,,
C,5,,,844.75,0.24,,6.829e+06,AA,,
C,3,850.032,,850.032,,300,1.01e+07,B,,
C,1,851.0445,0.0014,851.0462,0.0012,8600,,,,
C,1,853.6261,0.0014,853.6276,0.0011,8300,,,,
C,1,857.70,0.03,857.6386,0.0018,9500H,,,,
C,3,,,858.208,,,2.08e+06,C+,,
C,3,,,858.208,,,2.32e+05,C+,,
C,3,,,858.208,,,4.67e+03,C,,
C,3,,,858.231,,,1.85e+06,C+,,
C,3,,,858.231,,,1.66e+05,C+,,
C,3,,,858.262,,,1.91e+06,C+,,
C,3,,,865.214,,,1.72e+05,B,,
C,3,,,865.225,,,2.58e+06,B,,
C,3,,,865.257,,,1.45e+07,B,,
C,3,,,865.293,,,4.30e+06,B,,
C,3,,,865.305,,,1.29e+07,B,,
C,3,,,865.353,,,1.72e+07,B,,
C,2,868.2560,0.0020,868.2536,0.0017,29,4.15e+06,B,,
C,2,869.6710,0.0020,869.6698,0.0017,14,4.12e+06,B,,
C,1,872.7126,0.0008,872.7131,0.0003,,6.0e-01,B,E2,
C,1,875.3116,0.0015,875.30812,0.00005,26000,5.e+05,D,,
C,2,879.38,0.03,879.411,0.010,5H,2.03e+07,B+,,
C,2,879.99,0.03,880.039,0.009,4H,1.90e+07,B+,,
C,1,,,881.865261,0.000024,m,,,,
C,2,,,882.662,0.009,,1.41e+06,B+,,
C,1,887.3390,0.0014,887.3380,0.0004,43000,2.05e+06,B,,
C,2,887.345,0.007,887.340,0.007,21p(C I)*,4.32e+06,B,,
C,2,887.345,0.007,887.358,0.006,21p(C I)*,4.63e+06,B,,
C,2,887.345,0.007,887.359,0.007,21p(C I)*,3.1e+05,D+,,
C,1,889.067,0.003,889.0597,0.0005,20000*,,,,
C,1,889.067,0.003,889.0779,0.0009,20000*,,,,
C,1,890.319,0.004,890.32328,0.00019,5100,,,,
